Date,Room,Type,Description,Additional Description
2025-08-20T12:19:58.819,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:20:07.232,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:20:07.242,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:20:09.881,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:20:09.890,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:20:20.234,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:20:20.243,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:20:27.760,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:20:27.767,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:20:37.780,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:20:37.797,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:20:37.805,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:20:37.814,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:20:50.228,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:20:50.236,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:20:59.795,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:20:59.842,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:21:07.824,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:21:07.832,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:21:07.841,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:21:07.850,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:21:17.017,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:21:17.880,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:21:17.910,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:21:19.687,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:21:30.181,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:21:30.201,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:21:37.948,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:21:37.958,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:21:37.967,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:21:37.975,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:21:48.077,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:21:48.102,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:22:00.720,103,Value monitoring,DND 1 -> 0,
2025-08-04T14:31:02.034,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:31:04.806,101,Value monitoring,Door 0 -> 1,
2025-08-19T08:58:04.264,101,Value monitoring,Door 1 -> 0,
2025-08-19T08:58:06.707,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:22:00.742,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:22:08.299,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:22:08.310,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:22:08.320,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:22:08.328,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:22:18.579,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:22:18.589,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:22:28.258,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:22:28.266,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:22:38.075,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:22:38.085,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:22:38.094,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:22:40.655,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:22:50.362,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:22:50.369,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:23:00.287,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:23:00.293,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:23:07.659,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:23:07.666,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:23:09.968,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:23:10.004,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:23:19.955,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:23:19.965,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:23:21.472,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:23:27.841,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:23:32.511,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:23:32.530,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:23:37.536,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:23:37.547,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:23:40.182,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:23:40.189,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:23:44.760,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:23:47.190,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:23:50.370,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:23:50.374,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:24:00.378,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:24:00.387,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:24:07.866,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:24:07.876,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:24:10.395,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:24:10.413,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:24:20.512,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:24:20.525,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:24:30.622,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:24:30.627,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:24:37.977,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:24:37.987,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:24:40.510,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:24:40.520,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:24:50.339,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:24:50.352,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:25:00.576,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:25:00.580,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:25:07.854,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:25:07.865,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:25:10.412,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:25:10.422,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:25:20.095,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:25:20.106,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:25:29.786,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:25:29.803,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:25:37.628,103,Value monitoring,Window  1 -> 0,
2025-08-04T14:38:33.407,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:38:37.026,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:02:39.754,101,Value monitoring,Door 1 -> 0,
2025-08-19T09:02:42.245,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:09:37.616,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:25:37.653,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:25:40.138,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:25:40.149,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:25:51.726,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:25:51.758,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:25:58.773,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:25:58.805,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:26:09.482,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:26:09.491,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:26:09.501,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:26:09.509,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:26:19.129,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:26:19.136,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:26:29.005,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:26:29.011,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:26:38.995,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:26:39.005,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:26:39.014,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:26:39.023,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:26:51.303,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:26:51.330,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:27:01.147,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:27:01.157,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:27:09.056,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:27:09.080,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:27:09.091,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:27:09.100,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:27:18.907,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:27:18.930,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:27:31.105,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:27:31.115,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:27:39.103,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:27:39.177,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:27:39.234,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:27:39.310,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:27:49.577,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:27:49.603,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:27:59.619,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:27:59.690,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:28:09.487,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:28:09.506,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:28:09.515,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:28:09.524,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:28:19.425,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:28:19.429,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:28:31.682,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:28:31.693,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:28:33.181,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:28:38.960,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:28:38.968,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:28:41.298,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:28:41.309,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:28:51.538,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:28:51.547,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:29:01.276,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:29:01.292,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:29:02.873,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:29:08.775,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:29:08.786,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:29:11.044,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:29:11.049,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:29:21.042,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:29:21.049,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:29:30.610,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:29:30.627,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:29:37.855,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:29:37.860,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:29:40.314,103,Value monitoring,DND 1 -> 0,
2025-08-04T14:40:49.673,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:40:53.412,101,Value monitoring,Door 0 -> 1,
2025-08-04T14:43:54.870,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:43:58.611,101,Value monitoring,Door 0 -> 1,
2025-08-04T14:44:14.587,101,Value monitoring,Window  0 -> 1,
2025-08-04T14:44:20.896,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:44:24.275,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:25:21.492,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:29:40.318,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:29:50.556,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:29:50.566,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:30:00.184,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:30:00.195,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:30:07.803,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:30:07.833,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:30:10.282,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:30:10.293,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:30:19.719,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:30:19.723,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:30:29.486,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:30:29.499,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:30:39.193,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:30:39.203,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:30:41.722,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:30:41.728,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:30:51.571,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:30:51.577,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:31:01.121,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:31:01.133,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:31:08.746,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:31:08.754,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:31:11.229,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:31:11.238,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:31:21.487,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:31:21.495,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:31:31.415,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:31:31.425,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:31:39.083,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:31:39.091,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:31:41.425,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:31:41.435,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:31:51.191,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:31:51.199,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:32:00.759,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:32:00.770,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:32:08.487,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:32:08.497,103,Value monitoring,Door 1 -> 0,
2025-08-21T00:56:39.616,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:56:39.629,103,Value monitoring,MUR 1 -> 0,
2025-08-21T00:56:49.623,103,Value monitoring,DND 1 -> 0,
2025-08-21T00:56:49.630,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:10:33.913,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:10:43.452,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:10:43.463,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:10:53.390,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:10:53.398,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:11:00.816,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:11:00.821,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:11:03.329,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:11:03.338,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:11:13.237,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:11:13.245,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:11:25.455,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:11:25.463,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:11:30.593,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:11:30.601,103,Value monitoring,Door 1 -> 0,
2025-08-21T07:11:33.023,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:11:33.033,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:11:45.486,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:11:45.491,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:11:55.117,103,Value monitoring,DND 1 -> 0,
2025-08-04T14:46:29.134,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:46:35.322,101,Value monitoring,Door 0 -> 1,
2025-08-04T14:47:07.346,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:47:10.603,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:29:04.063,101,Value monitoring,Door 1 -> 0,
2025-08-19T09:29:19.746,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:41:05.313,101,Value monitoring,Door 1 -> 0,
2025-08-19T09:41:08.049,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:41:45.513,101,Value monitoring,Door 1 -> 0,
2025-08-19T09:41:50.089,101,Value monitoring,Door 0 -> 1,
2025-08-19T09:50:39.418,101,Value monitoring,Door 1 -> 0,
2025-08-20T12:32:34.203,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:32:34.218,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:32:38.045,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:32:38.060,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:32:41.969,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:32:41.973,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:32:52.338,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:32:52.347,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:33:01.887,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:33:01.898,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:33:07.976,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:33:07.986,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:33:10.384,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:33:10.420,103,Value monitoring,MUR 1 -> 0,
2025-08-20T12:33:40.325,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:33:40.334,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:33:40.349,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:33:40.360,103,Value monitoring,MUR 0 -> 1,
2025-08-20T12:34:08.713,103,Value monitoring,Window  0 -> 1,
2025-08-20T12:34:08.724,103,Value monitoring,Door 1 -> 0,
2025-08-20T12:34:11.188,103,Value monitoring,DND 0 -> 1,
2025-08-20T12:34:11.196,103,Value monitoring,MUR 1 -> 0,
2025-08-21T00:56:59.791,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:56:59.803,103,Value monitoring,MUR 1 -> 0,
2025-08-21T00:57:04.675,103,Value monitoring,Window  0 -> 1,
2025-08-21T00:57:04.683,103,Value monitoring,Door 1 -> 0,
2025-08-21T00:57:09.599,103,Value monitoring,DND 1 -> 0,
2025-08-21T00:57:09.610,103,Value monitoring,MUR 0 -> 1,
2025-08-21T00:57:19.724,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:57:19.735,103,Value monitoring,MUR 1 -> 0,
2025-08-21T00:57:29.705,103,Value monitoring,DND 1 -> 0,
2025-08-21T00:57:29.709,103,Value monitoring,MUR 0 -> 1,
2025-08-21T00:57:37.180,103,Value monitoring,Window  1 -> 0,
2025-08-21T00:57:37.202,103,Value monitoring,Door 0 -> 1,
2025-08-21T00:57:39.563,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:57:39.569,103,Value monitoring,MUR 1 -> 0,
2025-08-21T00:57:51.621,103,Value monitoring,DND 1 -> 0,
2025-08-21T00:57:51.641,103,Value monitoring,MUR 0 -> 1,
2025-08-21T00:58:01.225,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:58:01.230,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:11:55.127,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:12:00.066,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:12:00.073,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:12:04.816,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:12:04.824,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:12:14.914,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:12:14.929,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:12:24.683,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:12:24.694,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:12:29.722,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:12:29.732,103,Value monitoring,Door 1 -> 0,
2025-08-21T07:12:34.730,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:12:34.737,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:12:44.778,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:12:44.786,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:12:54.316,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:12:54.325,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:12:59.705,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:12:59.826,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:13:04.703,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:13:04.712,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:13:14.602,103,Value monitoring,DND 1 -> 0,
2025-08-04T14:55:00.292,101,Value monitoring,Door 1 -> 0,
2025-08-04T14:55:03.842,101,Value monitoring,Door 0 -> 1,
2025-08-19T10:14:30.796,101,Value monitoring,Door 0 -> 1,
2025-08-19T10:15:41.633,101,Value monitoring,Door 1 -> 0,
2025-08-19T10:15:46.803,101,Value monitoring,Door 0 -> 1,
2025-08-20T12:34:38.404,103,Value monitoring,Window  1 -> 0,
2025-08-20T12:34:38.435,103,Value monitoring,Door 0 -> 1,
2025-08-20T12:34:46.095,103,Value monitoring,DND 1 -> 0,
2025-08-20T12:34:46.105,103,Value monitoring,MUR 0 -> 1,
2025-08-21T00:58:03.746,103,Value monitoring,Window  0 -> 1,
2025-08-21T00:58:03.759,103,Value monitoring,Door 1 -> 0,
2025-08-21T00:58:11.024,103,Value monitoring,DND 1 -> 0,
2025-08-21T00:58:11.035,103,Value monitoring,MUR 0 -> 1,
2025-08-21T00:58:21.145,103,Value monitoring,DND 0 -> 1,
2025-08-21T00:58:21.153,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:13:14.607,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:13:24.117,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:13:24.122,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:13:31.818,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:13:31.825,103,Value monitoring,Door 1 -> 0,
2025-08-21T07:13:34.337,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:13:34.359,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:13:44.676,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:13:44.685,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:13:54.664,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:13:54.672,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:13:59.813,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:13:59.820,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:14:04.469,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:14:04.477,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:14:14.337,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:14:14.347,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:14:24.035,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:14:24.045,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:14:31.493,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:14:31.498,103,Value monitoring,Door 1 -> 0,
2025-08-21T07:14:33.876,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:14:33.882,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:14:43.813,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:14:43.820,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:14:54.150,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:14:54.158,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:15:01.480,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:15:01.491,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:15:04.068,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:15:04.072,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:15:13.868,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:15:13.872,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:15:23.755,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:15:23.766,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:15:31.034,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:15:31.044,103,Value monitoring,Door 1 -> 0,
2025-08-21T07:15:36.023,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:15:36.032,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:15:45.887,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:15:45.896,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:15:55.949,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:15:55.983,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:16:00.855,103,Value monitoring,Window  1 -> 0,
2025-08-21T07:16:00.863,103,Value monitoring,Door 0 -> 1,
2025-08-21T07:16:06.173,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:16:06.182,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:16:15.794,103,Value monitoring,DND 1 -> 0,
2025-08-21T07:16:15.800,103,Value monitoring,MUR 0 -> 1,
2025-08-21T07:16:26.282,103,Value monitoring,DND 0 -> 1,
2025-08-21T07:16:26.289,103,Value monitoring,MUR 1 -> 0,
2025-08-21T07:16:31.169,103,Value monitoring,Window  0 -> 1,
2025-08-21T07:16:31.174,103,Value monitoring,Door 1 -> 0,
